company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_4110,failed,2004,5.447,6.836,0.45,-0.671,3.057,-2.048,2.035,14.3175,14.602,6.122,5.088,-1.121,7.766,3.71,-99.954,14.602,8.798,15.273
C_6707,failed,2005,3.779,1.001,1.104,-6.567,0.236,-7.387,0.119,22.7471,1.874,5.402,0.007,-7.671,0.873,1.402,-212.389,1.874,1.94,8.441
C_3979,failed,2002,102.509,372.397,72.783,240.977,4.875,17.932,15.423,1025.8743,802.558,1598.347,1165.6,168.194,430.161,88.799,83.204,802.558,1327.669,561.581
C_4592,failed,1999,370.175,449.912,16.895,83.983,279.336,4.063,53.649,136.71,912.978,557.042,225,67.088,463.066,212.588,31.502,912.978,448.242,828.995
C_5760,failed,2000,2.47,2.684,0.577,-0.056,0,-0.922,0.792,7.785,4.367,10.344,4.077,-0.633,1.683,0.917,-6.556,4.367,4.994,4.423
C_5076,failed,2016,217.223,131.927,48.451,-68.636,97.174,-80.127,23.622,281.1753,103.051,723.457,67.404,-117.087,-28.876,34.804,499.109,103.051,106.887,171.687
C_2488,failed,2004,29.093,75.225,1.772,-6.201,12.398,-9.914,13.929,45.8647,102.051,39.979,9.183,-7.973,26.826,26.105,-145.543,102.051,51.731,108.252
C_1238,failed,2013,354.658,674.19,38.9,143.49,71.137,58.956,175.591,660.9066,856.5,1173.323,379,104.59,182.31,91.405,261.485,856.5,613.358,713.01
C_2866,failed,2006,584.844,926.517,63.5,179.202,126.315,43.964,277.767,1057.5617,1149.107,2102.219,506.848,115.702,222.59,708.228,293.733,1149.107,1550.939,969.905
C_2240,failed,2014,437.869,521.194,100.138,214.516,19.491,373.989,181.345,289.3114,1146.552,2553.915,1006.957,114.378,625.358,364.925,-1719.987,1146.552,2050.53,932.036
C_1226,failed,2009,299.242,442.693,362.911,258.415,12.204,-114.643,124.804,963.8409,807.244,2888.507,1118.527,-104.496,364.551,153.535,317.881,807.244,1650.508,548.829
C_333,failed,2000,2343.217,3496.738,1401.063,1705.941,37.017,248.808,1557.048,28367.4703,5345.306,50056.461,10597.082,304.878,1848.568,2128.55,735.521,5345.306,19647.543,3639.365
C_5881,failed,2000,445.752,1354.567,31.181,96.202,67.98,21.156,368.145,280.1906,1672.288,1019.99,150.089,65.021,317.721,354.109,80.009,1672.288,512.241,1576.086
C_7608,failed,2009,61.253,28.113,25.803,-16.685,12.507,-35.802,29.631,1094.628,52.454,349.172,22.581,-42.488,24.341,53.868,-241.188,52.454,77.215,69.139
C_1960,failed,2004,8.958,39.962,0.851,0.825,1.215,-0.441,4.969,13.2944,43.145,11.577,2.504,-0.026,3.183,9.053,-38.338,43.145,11.557,42.32
C_1440,failed,2018,215.034,429.913,93.554,85.796,18.898,-49.011,130.881,96.2045,590.097,741.55,464.552,-7.758,160.184,104.768,-388.425,590.097,576.492,504.301
C_6494,failed,2002,958.9,2358.7,233.8,570.9,452.1,-1627.6,184.8,2200.1,5565.9,6243.8,408.7,337.1,3207.2,1477.6,-2055.6,5565.9,2076.8,4995
C_3978,failed,1999,11.013,10.545,0.557,-0.61,3.589,-1.48,2.913,198.4455,17.183,15.015,0.428,-1.167,6.638,5.38,-36.679,17.183,5.808,17.793
C_6021,failed,2004,7.532,67.436,0.357,-0.99,2.76,-1.892,3.802,0.734,71.474,11.741,3.031,-1.347,4.038,8.074,-1.646,71.474,11.105,72.464
C_7021,failed,2001,4745.29,30120.834,246.764,1008.523,174.035,557.451,1798.724,4768.154,31129.357,12291.706,867.712,761.759,1008.523,3636.011,395.862,31129.357,6308.074,30120.834
C_6034,failed,2000,100.389,32.218,2.553,-20.986,2.289,-18.282,1.122,188.217,11.232,111.168,1.565,-23.539,-20.986,8.189,-90.642,11.232,9.754,32.218
C_6142,failed,2003,170.552,496.549,21.005,4.267,117.569,-11.662,18.264,184.3584,786.994,308.436,48.267,-16.738,290.445,83.978,-127.983,786.994,143.4,782.727
C_7237,failed,2004,279.487,627.67,16.635,153.961,81.238,84.112,0,1538.6211,964.212,405.819,0,137.326,336.542,96.994,223.498,964.212,167.568,810.251
C_4586,failed,2001,55.47,125.578,17.243,34.214,2.253,-6.407,3.528,14.5559,202.031,267.818,217.288,16.971,76.453,34.175,6.72,202.031,258.854,167.817
C_281,failed,2009,329.314,611.352,21.291,-15.781,170.96,-26.903,124.802,313.5831,812.638,558.001,67.686,-37.072,201.286,126.766,142.859,812.638,239.793,828.419
C_4788,failed,2003,835.263,513.889,177.176,138.184,48.035,-48.414,154.124,2652.3942,680.941,3135.019,928.03,-38.992,167.052,100,511.789,680.941,1454.539,542.757
C_4070,failed,2000,22.161,35.113,1.342,6.783,0,2.876,11.089,21.6224,67.698,31.082,0,5.441,32.585,6.888,18.982,67.698,9.67,60.915
C_3673,failed,2002,2.16,1.372,0.145,-2.986,1.096,-4.248,0,31.775,0.065,12.991,2.676,-3.131,-1.307,1.57,-22.904,0.065,4.881,3.051
C_4114,failed,2003,34.155,111.947,78.459,84.744,0,-35.052,28.15,232.5582,250.149,283.268,359.61,6.285,138.202,40.265,-284.292,250.149,412.27,165.405
C_4540,failed,2001,3.738,0.123,0.374,-0.746,0,-6.784,0.04,6.3998,2.768,8.839,0,-1.12,2.645,1.497,-9.275,2.768,1.497,3.514
C_1523,failed,2012,1981.9,2687.6,80.7,49.7,908.3,-139.4,452.5,211.169,4257.8,2299.1,499,-31,1570.2,978.2,1353.3,4257.8,1700.4,4208.1
C_8254,failed,2011,76.987,164.569,3.772,10.115,9.626,9.32,32.741,40.7575,187.813,116.335,0,6.343,23.244,32.203,-7.982,187.813,32.31,177.698
C_326,failed,2000,656,1115.7,58.4,205.6,367.1,72.3,199.5,535.6201,1584.2,1464.9,382.6,147.2,468.5,406.1,163.6,1584.2,957.2,1378.6
C_4699,failed,2002,363.708,479.562,34.16,114.409,85.106,-5.07,95.022,1480.1772,687.18,631.682,160.998,80.249,207.618,286.073,-41.796,687.18,598.366,572.771
C_7665,failed,2007,267.594,32.722,34.378,138.401,2.72,106.809,3.674,1586.1782,185.387,1653.272,893,104.023,152.665,70.364,98.893,185.387,1031.087,46.986
C_7421,failed,2005,47.681,30.468,1.996,-25.821,3.223,-26.908,0.922,94.5205,4.647,54.97,3.115,-27.817,-25.821,9.397,-118.435,4.647,12.89,30.468
C_2132,failed,1999,253.966,546.275,2.805,28.184,131.421,17.092,78.923,267.8203,627.978,275.55,0,25.379,81.703,179.502,71.018,627.978,179.502,599.794
C_4297,failed,2000,8.011,16.133,5.076,-10.606,0.281,-28.945,5.131,38.5138,32.672,57.71,18.362,-15.682,16.539,12.163,-25.813,32.672,30.717,43.278
C_1283,failed,2000,20.759,2.599,2.952,-16.762,1.617,-15.4,1.632,39.3851,5.543,37.179,0,-19.714,2.944,7.591,-90.01,5.543,13.601,22.305
C_7253,failed,2007,46.5,166.46,50.836,113.302,5.349,6.014,29.449,458.5904,279.762,896.467,624.219,62.466,113.302,76.463,-316.079,279.762,734.562,166.46
C_6120,failed,2010,813.278,383.671,8.002,135.889,93.678,-104.667,478.379,1614.6103,711.537,3396.182,1251.933,127.887,327.866,408.479,220.474,711.537,1831.511,575.648
C_560,failed,2008,44.849,41.184,66.365,85.939,0,5.882,22.227,55.5085,143.736,486.85,0,19.574,102.552,301.788,7.847,143.736,331.121,57.797
C_8745,failed,2015,118.944,141.161,5.845,-95.03,12.018,-141.447,4.588,202.7003,46.131,182.423,202.466,-100.875,-95.03,25.33,-632.236,46.131,228.898,141.161
C_5958,failed,2010,9.828,11.643,0.38,-2.837,0.834,-3.186,1.731,168.1344,20.358,10.573,0,-3.217,8.715,4.251,-143.428,20.358,4.437,23.195
C_2124,failed,1999,113.564,165.044,6.48,21.476,39.652,9.325,7.882,111.1573,294.365,142.119,2.366,14.996,129.321,58.92,33.296,294.365,64.996,272.889
C_851,failed,2000,1720,6638,432,1418,756,225,695,3638.2821,8796,11280,5298,986,2158,1250,-1375,8796,8746,7378
C_4616,failed,2000,44.565,14.487,2.904,-18.484,3.287,-17.984,4.646,14.9625,28.152,57.754,0,-21.388,13.665,9.963,-10.02,28.152,9.963,46.636
C_5157,failed,2000,36.437,30.087,3.876,6.008,4.84,0.025,17.188,141.8734,67.661,58.72,3.521,2.132,37.574,10.085,3.77,67.661,13.606,61.653
C_7007,failed,2013,35.295,27.077,0.029,-16.755,0,-16.708,1.673,246.6431,10.322,35.334,0,-16.784,-16.755,17.545,-116.579,10.322,17.545,27.077
C_535,failed,2017,3878,4088,801,427,1234,-2813,1103,4140.81,5699,9747,7541,-374,1611,2230,-7282,5699,10318,5272
C_4110,failed,2007,5.196,7.664,0.082,0.755,1.671,-1.594,3.044,6.0603,14.614,5.509,9.32,0.673,6.95,1.838,-110.235,14.614,11.158,13.859
C_8087,failed,2016,10.691,76.222,21.909,23.743,4.252,-18.228,4.147,11.9251,115.451,248.6,0,1.834,39.229,224.973,-86.763,115.451,229.34,91.708
C_6251,failed,2010,142.484,90.748,4.658,45.984,8.747,20.234,32.141,133.2877,240.726,305.844,173.543,41.326,149.978,63.012,-4908.303,240.726,293.752,194.742
C_922,failed,2007,87.508,36.196,1.002,-24.767,0.611,-23.326,21.403,175.3158,55.609,151.079,0,-25.769,19.413,22.373,97.761,55.609,22.991,80.376
C_3673,failed,2013,1.087,12.185,4.158,-3.624,0.241,-10.372,0.274,16.4522,14.572,25.954,4.281,-7.782,2.387,18.398,-74.339,14.572,22.847,18.196
C_7007,failed,2015,32.006,41.041,0.016,-19.65,0,-37.783,5.966,227.159,21.391,32.258,0,-19.666,-19.65,16.489,-134.688,21.391,17.475,41.041
C_3277,failed,2010,79.298,95.276,12.082,-12.703,6.966,-42.168,10.034,218.6268,130.624,200.515,90.203,-24.785,35.348,56.642,-296.993,130.624,155.162,143.327
C_4186,failed,2014,0.73,1.21,0.152,-2.591,0.33,-2.584,0.175,7.2249,1.466,1.869,0.009,-2.743,0.256,2.697,-126.016,1.466,2.706,4.057
C_6984,failed,2003,12.894,3.805,0.517,-14.034,1.063,-15.555,0.834,63.2279,3.421,13.854,0,-14.551,-0.384,2.931,-79.288,3.421,3.046,17.455
C_5410,failed,2004,514.656,337.287,37.555,36.687,65.819,-72.122,133.06,843.0053,473.914,1020.771,330,-0.868,136.627,170.524,30.294,473.914,505.159,437.227
C_7224,failed,2004,71.896,564.992,3.153,70.456,5.341,40.725,25.139,305.983,635.448,165.96,125,67.303,70.456,40.455,-92.849,635.448,173.508,564.992
C_20,failed,2001,199.305,4715.132,6.726,-5.784,10.004,-4.569,167.556,32.9004,4717.242,227.027,11.475,-12.51,2.11,168.971,27.081,4717.242,187.831,4723.026
C_6849,failed,2005,542.095,1013.671,541.959,1148.808,0,202.375,229.107,4013.4946,2162.479,6412.109,3999.376,606.849,1148.808,616.642,-208.586,2162.479,5370.3,1013.671
C_2358,failed,2000,13.943,3.132,6.3,-13.863,9.757,-20.93,2.468,130.9905,2.513,45.278,24.185,-20.163,-0.619,19.048,-262.743,2.513,43.233,16.376
C_4443,failed,2004,71.958,180.339,2.339,10.779,63.399,4.89,5.278,37.6636,216.361,92.213,15.335,8.44,36.022,50.127,2.798,216.361,66.847,205.582
C_4365,failed,1999,140.361,224.729,3.44,42.75,2.235,27.01,22.191,210.5675,329.82,187.546,0.328,39.31,105.091,98.475,13.938,329.82,106.501,287.07
C_6692,failed,2003,2.016,3.628,0.029,0.364,0.241,0.203,1.098,5.5678,6.123,2.177,0.002,0.335,2.495,0.48,1.207,6.123,0.543,5.759
C_826,failed,2004,30.2,15.188,0.656,2.054,3.509,1.718,5.222,48.2509,35.015,32.098,3.5,1.398,19.827,3.75,-14.42,35.015,7.31,32.961
C_6773,failed,2009,3.574,4.678,2.556,1.786,0,-1.574,2.698,269.9534,12.226,18.992,0.096,-0.77,7.548,5.67,-16.957,12.226,6.609,10.44
C_5541,failed,2005,90.312,340.824,19.196,136.201,8.736,46.868,61.203,603.7707,556.629,1187.889,744.328,117.005,215.805,80.525,-17.91,556.629,965.847,420.428
C_6621,failed,2000,432.568,1747.574,2473.082,1501.648,0,-828.65,224.147,5302.8855,3249.222,23043.566,13060.455,-971.434,1501.648,1367.234,-895.474,3249.222,14726.706,1747.574
C_154,failed,2005,146.528,214.457,11.025,-19.539,90.856,-21.284,18.535,58.5243,352.417,447.06,101.303,-30.564,137.96,82.415,-49.388,352.417,337.143,371.956
C_2706,failed,2015,150.238,2.215,3.014,-48.102,1.837,-57.933,1.399,276.4477,22.83,172.416,52.442,-51.116,20.615,28.664,-134.587,22.83,83.194,70.932
C_1419,failed,2006,1.256,0.412,1.957,0.683,0,-1.962,0.763,4.679,1.926,9.543,2.064,-1.274,1.514,4.492,-25.967,1.926,6.646,1.243
C_1729,failed,2000,1471.922,9792.089,256.671,296.21,1141.405,-228.895,107.425,2015.6294,13697.547,2747.093,32.239,39.539,3905.458,1421.553,727.005,13697.547,1879.258,13401.337
C_1523,failed,2000,1818.2,2425.1,107.3,737,1164.3,368,464.7,7953.0213,4794.7,2576.5,302.9,629.7,2369.6,1232.4,1660.5,4794.7,1596.2,4057.7
C_8253,failed,2015,84.966,455.67,63.389,-364.064,0,-459.507,14.302,104.8314,107.294,430.868,517.849,-427.453,-348.376,23.968,-692.274,107.294,551.053,471.358
C_6849,failed,2017,1323,3534,2184,3576,0,-1804,819,530.2612,9128,24884,16970,1392,5594,2508,-2629,9128,22610,5552
C_920,failed,2004,92.857,339.706,48.027,186.241,10.772,86.071,64.312,2094.6188,683.324,1403.844,202,138.214,343.618,105.481,689.785,683.324,527.001,497.083
C_744,failed,2013,16.055,35.418,2.2,-6.531,1.376,-11.275,8.398,37.2977,49.16,21.646,0,-8.731,13.742,7.476,-139.679,49.16,8.346,55.691
C_2088,failed,2002,58.384,212.282,6.797,-2.386,49.277,-15.294,3.437,1.2746,331.771,97.339,10.371,-9.183,119.489,79.617,-7.45,331.771,93.219,334.157
C_3017,failed,1999,15.018,13.849,1.457,-20.286,1.191,-23.516,1.181,228.1708,8.044,32.39,0,-21.743,-5.805,4.149,-45.294,8.044,4.271,28.33
C_53,failed,2002,146.916,490.474,36.304,30.17,51.983,-21.085,70.941,27.7856,576.16,450.21,178.647,-6.134,85.686,136.408,15.755,576.16,358.865,545.99
C_357,failed,1999,72.077,79.053,6.48,18.943,22.827,7.854,39.7,88.8413,147.96,133.074,31.795,12.463,68.907,22.833,-43.781,147.96,61.466,129.017
C_2859,failed,2013,9.713,40.433,27.369,16.331,0.886,-9.036,7.916,34.285,72.3,183.082,92,-11.038,31.867,17.795,-426.992,72.3,124.765,55.969
C_4788,failed,2010,1863.498,1482.326,393.177,1783.837,50.288,955.457,609.606,9296.7355,3322.974,6726.984,1495.593,1390.66,1840.648,626.288,2002.136,3322.974,2865.272,1539.137
C_5397,failed,2002,772.979,1242.776,45.914,160.183,615.256,69.246,41.168,996.321,2184.716,1150.481,0,114.269,941.94,399.491,328.795,2184.716,481.76,2024.533
C_3711,failed,2005,20.937,31.697,1.793,-7.057,7.017,-10.246,6.622,79.2458,35.955,27.732,0.144,-8.85,4.258,9.544,-138.02,35.955,10.005,43.012
C_3910,failed,2003,353.536,640.731,36.246,164.495,147.751,80.213,5.194,1805.9906,1040.294,575.261,1.455,128.249,399.563,110.544,289.101,1040.294,146.499,875.799
C_2631,failed,2018,29.861,0.442,0.437,-18.161,3.258,-19.536,7.624,154.0192,0.891,31.976,0.736,-18.598,0.449,47.173,-43.518,0.891,47.909,19.052
C_281,failed,2001,170.857,429.812,9.425,12.757,134.751,-5.05,28.184,116.1202,611.275,327.415,117.188,3.332,181.463,70.706,94.169,611.275,208.945,598.518
C_826,failed,2002,28.6,14.66,0.671,-5.818,3.121,-8.401,5.93,19.5196,25.123,30.749,3.5,-6.489,10.463,4.346,-15.037,25.123,7.931,30.941
C_3574,failed,2006,15.025,16.049,1.035,-15.097,7.915,-22.251,5.415,125.316,16.674,19.2,52.39,-16.132,0.625,7.643,-520.471,16.674,78.508,31.771
C_442,failed,2006,166.729,213.985,5.366,33.903,34.473,21.413,0,422.2462,324.741,202.677,0,28.537,110.756,43.977,139.88,324.741,56.631,290.838
C_1419,failed,2007,1.253,0.551,2.335,1.705,0,-0.898,0.984,5.8624,3.278,15.403,1.286,-0.63,2.727,11.889,-26.865,3.278,13.387,1.573
C_2154,failed,2002,99.281,270.372,0.932,5.02,52.762,1.883,41.234,8.0241,332.047,104.578,41.142,4.088,61.675,44.611,-6.525,332.047,85.753,327.027
C_5189,failed,2003,8.797,5.781,0.093,-5.488,0.216,-5.73,0.011,27.5429,0.293,9.029,7.004,-5.581,-5.488,0.979,-51.953,0.293,8.146,5.781
C_1283,failed,2003,5.788,2.163,0.193,-2.518,0.635,-1.593,1.133,1.358,4.781,7.399,0,-2.711,2.618,6.775,-116.341,4.781,10.327,7.299
C_7261,failed,2014,24.796,76.844,2.394,-12.146,0.825,-16.625,1.132,60.9765,77.758,33.431,6.623,-14.54,0.914,11.05,-310.07,77.758,21.06,89.904
C_5497,failed,2006,31.94,115.388,60.891,0.968,1.758,-41.261,19.955,318.1421,129.744,321.657,129,-59.923,14.356,21.778,14.193,129.744,165.605,128.776
C_8087,failed,2008,6.567,107.973,6.803,16.069,1.481,-7.174,1.188,34.8057,134.186,135.904,54.24,9.266,26.213,26.477,-34.806,134.186,94.134,118.117
C_2240,failed,2011,344.976,589.728,120.328,352.063,28.842,54.389,194.476,204.1203,1269.64,3040.059,1577.476,231.735,679.912,276.894,-2043.686,1269.64,2864.872,917.577
C_6556,failed,2002,46.083,96.38,55.226,-13.829,0,-72.345,15.232,59.2348,132.487,172.969,27.913,-69.055,36.107,55.036,-796.273,132.487,91.344,146.316
C_8087,failed,2014,12.457,110.536,18.292,29.149,4.018,-9.42,2.855,58.6138,152.96,250.29,173.713,10.857,42.424,23.68,-58.784,152.96,204.043,123.811
C_2078,failed,2003,10.603,20.425,3.244,-10.86,3.991,-16.661,5.597,111.0773,36.723,60.305,30.837,-14.104,16.298,19.62,-3.789,36.723,51.256,47.583
C_1350,failed,2004,196.125,148.279,7.11,-10.507,47.391,-20,87.081,475.6202,265.959,411.098,99.75,-17.617,117.68,76.832,253.325,265.959,176.582,276.466
C_4479,failed,2010,34.591,60.208,1.553,1.779,15.134,-1.845,16.064,13.4965,87.301,53.83,6.239,0.226,27.093,25.466,-16.941,87.301,32.512,85.522
C_4699,failed,2003,365.345,517.295,31.049,173.668,109.488,116.617,103.02,1991.3689,781.1,726.752,59.251,142.619,263.805,244.054,48.812,781.1,469.002,607.432
C_4788,failed,2004,1195.681,591.027,178.835,190.876,47.59,-7.243,187.558,5149.1084,814.662,3379.386,709.413,12.041,223.635,613.907,474.394,814.662,1753.558,623.786
C_247,failed,2005,40.44,48.083,2.348,3.322,20.135,0.465,11.885,20.2085,87,58.045,6.519,0.974,38.917,10.402,27.489,87,21.198,83.678
C_4131,failed,2002,3.137,2.821,0.744,-12.07,0.897,-13.078,1.552,47.3424,3.663,19.183,2,-12.814,0.842,1.803,-142.94,3.663,3.803,15.733
C_5959,failed,2009,1.376,18.533,0.152,-1.154,0,-1.508,0.337,2.3207,19.891,1.728,0.291,-1.306,1.358,1.95,-73.786,19.891,2.329,21.045
C_8712,failed,2014,460.587,1162.708,108.145,252.031,122.172,68.823,290.767,730.9489,1607.944,1612.746,349.875,143.886,445.236,284.831,510.24,1607.944,830.849,1355.913
C_6142,failed,2002,189.661,493.01,17.821,47.963,143.234,-165.129,23.116,162.564,796.072,335.878,50.074,30.142,303.062,100.37,-116.256,796.072,161.267,748.109
C_8558,failed,2016,108.91,43.32,86.138,8.923,7.775,-169.59,52.143,19.431,156.156,310.441,290.321,-77.215,112.836,109.528,-358.472,156.156,424.504,147.233
C_4191,failed,2002,337.649,1157.569,29.1,75.781,98.01,-9.699,191.546,76.9492,1328.094,813.577,738.54,46.681,170.525,200.944,-254.997,1328.094,1003.31,1252.313
C_8620,failed,2013,122.926,365.463,9.841,24.634,94.711,8.013,11.28,140.2124,627.387,206.987,44.437,14.793,261.924,79.122,-12.009,627.387,165.182,602.753
C_6626,failed,2003,2.229,0,0.063,-1.035,0,-0.818,0.098,7.7998,0.505,2.841,0,-1.098,0.505,0.109,-57.255,0.505,0.109,1.54
C_2166,failed,2008,18.917,23.494,0.686,-4.264,3.18,-6.078,4.635,56.8235,19.23,28.641,29.201,-4.95,-4.264,4.004,-129.332,19.23,47.613,23.494
C_4297,failed,2003,8.255,7.871,1.215,-6.36,0.046,-8.928,4.751,52.9523,17.839,48.527,1.989,-7.575,9.968,7.528,-49.418,17.839,9.752,24.199
C_689,failed,2015,86.997,181.024,72.591,49.802,0,-215.235,48.409,120.4486,274.806,1370.27,499.607,-22.789,93.782,47.533,347.947,274.806,671.962,225.004
C_920,failed,2005,184.87,427.3,60.828,234.322,22.099,76.878,143.327,1933.8178,860.859,3445.2,1706.024,173.494,433.559,159.663,735.465,860.859,2503.681,626.537
C_4098,failed,1999,225.617,993.407,58.019,87.902,7.949,1.549,121.058,48.804,1081.309,649.92,330.101,29.883,87.902,128.771,22.663,1081.309,583.006,993.407
C_1195,failed,2003,6.601,1.537,0.998,-5.538,0,1.601,0.947,18.7393,1.6,9.714,0,-6.536,0.063,3.741,-40.392,1.6,4.033,7.138
C_5069,failed,2010,1816.216,8852.18,276.08,742.725,425.576,91.491,962.356,1611.1342,12122.887,7956.667,3893.275,466.645,3270.707,1440.965,436.449,12122.887,6442.599,11380.162
C_711,failed,2000,7.122,20.166,0.647,1.333,6.397,0.317,0.481,5.5401,34.355,11.437,0.039,0.686,14.189,6.375,-3.07,34.355,6.59,33.022
C_7261,failed,2004,14.87,94.988,6.948,-9.059,0.891,-18.373,0.613,186.461,110.631,51.138,0.283,-16.007,15.643,14.088,-194.317,110.631,21.986,119.69
C_1169,failed,2012,675.758,1056.576,96.284,288.508,153.969,130.102,262.781,2383.7969,1508.473,2950.692,764.946,192.224,451.897,239.825,895.12,1508.473,1339.735,1219.965
C_6315,failed,2006,170.964,112.256,78.8,252.47,22.593,93.719,76.521,2839.4572,390.362,1882.912,919.117,173.67,278.106,199.389,347.538,390.362,1299.815,137.892
C_4521,failed,2009,390.962,424.94,24.895,513.687,0,300.263,85.426,3401.3982,1319.194,616.705,150,488.792,894.254,284.792,996.81,1319.194,460.12,805.507
C_281,failed,2016,257.186,394.574,16.378,-14.252,146.603,-107.982,64.818,8.2066,533.15,329.328,298.764,-30.63,138.576,53.283,-279.23,533.15,364.455,547.402
C_4784,failed,2004,122.284,387.079,5.284,48.767,0,25.587,52.382,103.8162,503.9,179.317,43.879,43.483,116.821,91.491,0.525,503.9,148.919,455.133
C_4480,failed,2000,235.846,188.242,96.881,-54.154,0,-178.525,39.528,766.1965,271.892,1526.047,389.51,-151.035,83.65,161.548,-690.888,271.892,645.447,326.046
C_3168,failed,2001,11.304,11.841,0.692,-0.509,4.72,-4.473,4.751,72.0498,19.594,17.638,2.291,-1.201,7.753,5.155,-71.229,19.594,8.743,20.103
C_4515,failed,2002,30.449,56.407,1.122,3.034,17.052,0.491,12.703,7.1558,69.856,36.145,18.17,1.912,13.449,13.261,-10.548,69.856,31.462,66.822
C_1960,failed,2002,4.295,20.73,3.299,0.198,0.383,-13.934,1.144,0.114,22.705,7.374,55.563,-3.101,1.975,23.989,-119.759,22.705,94.063,22.507
C_5553,failed,1999,220.834,340.74,6.876,66.601,79.221,30.651,7.547,196.9528,543.608,272.554,43.89,59.725,202.868,93.979,73.556,543.608,141.347,477.007
C_5274,failed,2003,98.177,103.312,20.593,19.88,27.196,-32.703,32.614,709.5011,224.977,534.597,338.844,-0.713,121.665,111.137,-13.11,224.977,459.874,205.097
C_3082,failed,2005,8.381,17.345,0.198,-4.217,0.469,-4.841,4.206,11.9296,27.13,15.108,0.749,-4.415,9.785,7.802,-77.505,27.13,8.551,31.347
C_2380,failed,2004,4457,5242,233,402,1619,54,1569,7047.3702,5968,15928,7555,169,726,2295,-544,5968,13074,5566
C_6779,failed,2003,0.176,0.167,0.119,0.014,0,-0.217,0.058,10.913,0.357,0.714,0,-0.105,0.19,0.116,-9.854,0.357,0.116,0.343
C_862,failed,2010,11535,31448,900,1307,9123,133,683,8215.33,43326,24268,2663,407,11878,8618,4151,43326,15654,42019
C_4666,failed,2002,194.513,71.074,13.8,-54.438,4.658,-165.224,2.228,62.1009,16.636,243.353,114.113,-68.238,-54.438,17.73,-204.436,16.636,157.692,71.074
C_4242,failed,2004,51.834,83.373,1.852,10.75,26.865,4.582,19.353,87.8753,112.071,79.136,0,8.898,28.698,36.233,-3.843,112.071,36.233,101.321
C_5240,failed,2012,0.021,0,0.016,-0.538,0.001,-0.651,0,1.1401,0.001,0.115,0,-0.554,0.001,4.242,-36.829,0.001,4.242,0.539
C_1960,failed,2001,4.501,24.387,7.173,-4.016,0.388,-39.936,2.604,0.7616,22.073,9.641,62.523,-11.189,-2.314,12.66,-105.825,22.073,82.396,26.089
C_820,failed,2000,110.464,268.857,38.773,65.377,11.016,0.836,68.45,38.0188,357.105,695.176,359.864,26.604,88.248,82.281,129.03,357.105,513.644,291.728
C_7719,failed,2006,180.223,134.808,21.64,179.697,0,119.05,89.136,924.8578,344.312,605.581,91.85,158.057,209.504,69.326,151.594,344.312,210.73,164.615
